"n_per","problem","surrogate","seed","rmse_y1","rmse_y2","rmse_agg","n_train"
20,"highcorrVLMOP2","qqmgp",46,0.175315445913953,0.174527299656103,0.174921816679994,40
20,"VLMOP2","qqmgp",46,0.208255656335351,0.167556934410352,0.18900495319523,40
20,"highcorrVLMOP2","qqmgp",47,0.15444621723701,0.176897529715401,0.16605175403806,40
20,"VLMOP2","qqmgp",47,0.180445547938019,0.231587875364245,0.207597615335987,40
20,"highcorrVLMOP2","qqmgp",48,0.216637070845937,0.231366841426634,0.224122997231927,40
20,"VLMOP2","qqmgp",48,0.200732541989175,0.206746933580232,0.203761929660897,40
20,"highcorrVLMOP2","qqmgp",49,0.172605399849824,0.181514354207915,0.177115901094219,40
20,"VLMOP2","qqmgp",49,0.175839020900578,0.170321926120543,0.173102454905593,40
20,"highcorrVLMOP2","qqmgp",50,0.233711083226041,0.213204842702778,0.22369306580067,40
20,"VLMOP2","qqmgp",50,0.172966618575971,0.210782499998479,0.192803933371721,40
20,"highcorrVLMOP2","qqmgp",51,0.174347679732962,0.16663793976035,0.170536383795133,40
20,"VLMOP2","qqmgp",51,0.205825138388351,0.174062374621008,0.190606529074017,40
20,"highcorrVLMOP2","qqmgp",52,0.10800099354967,0.068171824320882,0.0903095018227679,40
20,"VLMOP2","qqmgp",52,0.144022051595572,0.140823342430267,0.14243167681213,40
20,"highcorrVLMOP2","qqmgp",53,0.200692379197902,0.218233607868116,0.209646534280022,40
20,"VLMOP2","qqmgp",53,0.187615745506238,0.202780918971642,0.195345551601317,40
20,"highcorrVLMOP2","qqmgp",54,0.139632068737688,0.107513928974068,0.124612117274781,40
20,"VLMOP2","qqmgp",54,0.203824815556591,0.132371552058398,0.171852819632131,40
20,"highcorrVLMOP2","qqmgp",55,0.210184613550734,0.206323299092118,0.20826290538851,40
20,"VLMOP2","qqmgp",55,0.208928826038729,0.209505699895844,0.209217461793667,40
20,"highcorrVLMOP2","qqmgp",56,0.117378633702943,0.132095880040218,0.124954121927949,40
20,"VLMOP2","qqmgp",56,0.144991441627371,0.159380923298436,0.152356156515983,40
20,"highcorrVLMOP2","qqmgp",57,0.56072402474036,0.616252408830808,0.589142793943371,40
20,"VLMOP2","qqmgp",57,0.758291584880092,0.826561129140685,0.793161215613284,40
20,"highcorrVLMOP2","qqmgp",58,0.207814364489894,0.189898461791555,0.199058076800638,40
20,"VLMOP2","qqmgp",58,0.208373008961008,0.197479869812832,0.202999519512679,40
20,"highcorrVLMOP2","qqmgp",59,0.12903733597602,0.116158931301106,0.12276711977725,40
20,"VLMOP2","qqmgp",59,0.154518109614445,0.138272845596805,0.146620643205961,40
20,"highcorrVLMOP2","qqmgp",60,0.102274304810428,0.121918052944561,0.112525652760269,40
20,"VLMOP2","qqmgp",60,0.159974854109938,0.163054639409411,0.161522087313824,40
20,"highcorrVLMOP2","qqmgp",61,0.145464672736883,0.131254554631634,0.13854192348527,40
20,"VLMOP2","qqmgp",61,0.178283409665732,0.151278082705997,0.165333046408214,40
20,"highcorrVLMOP2","qqmgp",62,0.157893091623409,0.150082440850567,0.154037280283155,40
20,"VLMOP2","qqmgp",62,0.179079581751507,0.174489594340702,0.176799484068078,40
20,"highcorrVLMOP2","qqmgp",63,0.157639539259524,0.147208749814872,0.152513344268645,40
20,"VLMOP2","qqmgp",63,0.186794359428657,0.163275309782628,0.175429415291415,40
20,"highcorrVLMOP2","qqmgp",64,0.162169615874424,0.159382753542057,0.160782222959359,40
20,"VLMOP2","qqmgp",64,0.17307399820848,0.173312704497702,0.173193392478144,40
20,"highcorrVLMOP2","qqmgp",65,0.366509228595827,0.279722754816218,0.326016743594468,40
20,"VLMOP2","qqmgp",65,0.35869991890648,0.326803767580971,0.343122670723338,40
20,"highcorrVLMOP2","qqmgp",66,0.133038700361697,0.11792124449751,0.125707429569161,40
20,"VLMOP2","qqmgp",66,0.240388406114055,0.205177816298521,0.223477652232931,40
20,"highcorrVLMOP2","qqmgp",67,0.206881240927049,0.179579124408296,0.193711783031862,40
20,"VLMOP2","qqmgp",67,0.184924344350126,0.187596468184571,0.186265198049244,40
20,"highcorrVLMOP2","qqmgp",68,0.157345187859432,0.150088680018898,0.153759747678537,40
20,"VLMOP2","qqmgp",68,0.16271330434339,0.176797476731373,0.169901393739023,40
20,"highcorrVLMOP2","qqmgp",69,0.164334503372494,0.148979775811541,0.156845150705308,40
20,"VLMOP2","qqmgp",69,0.177145246043756,0.174237990635204,0.175697631709275,40
20,"highcorrVLMOP2","qqmgp",70,0.190655706543494,0.179884219883784,0.185348227669968,40
20,"VLMOP2","qqmgp",70,0.206316868768609,0.189137909292539,0.197913868980974,40
20,"highcorrVLMOP2","qqmgp",71,0.206813347418848,0.213611765305425,0.210240037751482,40
20,"VLMOP2","qqmgp",71,0.226698735429804,0.248748638950587,0.237979202899373,40
20,"highcorrVLMOP2","qqmgp",72,0.178617854978064,0.183606085437792,0.18112914277768,40
20,"VLMOP2","qqmgp",72,0.164733164053554,0.195558940880754,0.180804196159129,40
20,"highcorrVLMOP2","qqmgp",73,0.184809658240499,0.178864398537074,0.181861324699617,40
20,"VLMOP2","qqmgp",73,0.160525905241897,0.162739821161956,0.161636653710655,40
20,"highcorrVLMOP2","qqmgp",74,0.172043676249241,0.152544279485146,0.16258656731261,40
20,"VLMOP2","qqmgp",74,0.244934667919649,0.199982352904482,0.223591069837462,40
20,"highcorrVLMOP2","qqmgp",75,1.57351373106779,2.52524747321191,2.10390354612824,40
20,"VLMOP2","qqmgp",75,3.60906169082842,3.09910080174298,3.3637592116239,40
20,"highcorrVLMOP2","qqmgp",76,0.155576566194479,0.162650209013955,0.159152691527898,40
20,"VLMOP2","qqmgp",76,0.171292411770245,0.191524020222436,0.181690039149414,40
20,"highcorrVLMOP2","qqmgp",77,0.175455054048669,0.146231695687874,0.161505703947217,40
20,"VLMOP2","qqmgp",77,0.174273538212995,0.174312586061893,0.174293063230957,40
20,"highcorrVLMOP2","qqmgp",78,0.161780091964349,0.146969504576808,0.154552310612856,40
20,"VLMOP2","qqmgp",78,0.164278670399872,0.162888906749519,0.163585264450077,40
20,"highcorrVLMOP2","qqmgp",79,0.175805265713449,0.173244033877554,0.174529348143433,40
20,"VLMOP2","qqmgp",79,0.187691871727529,0.194001353605716,0.190872685203296,40
20,"highcorrVLMOP2","qqmgp",80,0.677598134278701,0.72410265006633,0.701236008563115,40
20,"VLMOP2","qqmgp",80,0.723884218248043,0.697831921181063,0.710977408799968,40
20,"highcorrVLMOP2","qqmgp",81,0.191029651257049,0.189102380319065,0.190068458590223,40
20,"VLMOP2","qqmgp",81,0.187733732341248,0.166898352475913,0.177621809356213,40
20,"highcorrVLMOP2","qqmgp",82,0.178329728719131,0.16929424553594,0.173870690049562,40
20,"VLMOP2","qqmgp",82,0.175099358934142,0.175909280130384,0.175504786736911,40
20,"highcorrVLMOP2","qqmgp",83,0.182606037993482,0.172883117711927,0.177811047887178,40
20,"VLMOP2","qqmgp",83,0.183874996061406,0.193328516151678,0.188660978124772,40
20,"highcorrVLMOP2","qqmgp",84,0.185917652265591,0.184159685088654,0.185040756369916,40
20,"VLMOP2","qqmgp",84,0.198423830386943,0.189744122615808,0.194132491526624,40
20,"highcorrVLMOP2","qqmgp",85,0.177810893410967,0.170163492282218,0.174029204332616,40
20,"VLMOP2","qqmgp",85,0.202422654641285,0.196246474984537,0.199358483711982,40
20,"highcorrVLMOP2","qqmgp",86,0.157603833506063,0.170211024096418,0.164028596683258,40
20,"VLMOP2","qqmgp",86,0.3004179211033,0.268316225020843,0.284819700801634,40
20,"highcorrVLMOP2","qqmgp",87,0.154889648200854,0.149105808315403,0.152025236709525,40
20,"VLMOP2","qqmgp",87,0.174806488118643,0.158210735150881,0.166715243762164,40
20,"highcorrVLMOP2","qqmgp",88,0.14179111935221,0.124785798091352,0.133559381797851,40
20,"VLMOP2","qqmgp",88,0.154113536093723,0.146207253901423,0.150212421424971,40
20,"highcorrVLMOP2","qqmgp",89,0.190170053563665,0.207267779188144,0.19890271687686,40
20,"VLMOP2","qqmgp",89,0.196357555139324,0.213613162112056,0.205166849768432,40
20,"highcorrVLMOP2","qqmgp",90,0.100735261468749,0.121861828813165,0.111798699064136,40
20,"VLMOP2","qqmgp",90,0.165020858429397,0.149946074728647,0.157663738765932,40
20,"highcorrVLMOP2","qqmgp",91,0.151312025723018,0.156788055794574,0.154074370951573,40
20,"VLMOP2","qqmgp",91,0.171117812994364,0.18100506246659,0.176130830013527,40
20,"highcorrVLMOP2","qqmgp",92,0.178566167489116,0.180154860533434,0.179362272991803,40
20,"VLMOP2","qqmgp",92,0.187747082109162,0.19123305145473,0.189498082852033,40
20,"highcorrVLMOP2","qqmgp",93,0.111224760467723,0.0854855785362839,0.0991935771075564,40
20,"VLMOP2","qqmgp",93,0.122754089804201,0.141133252396663,0.132263300835338,40
20,"highcorrVLMOP2","qqmgp",94,0.922524072925473,1.17661182449377,1.05722893704854,40
20,"VLMOP2","qqmgp",94,1.58079772197254,0.90210781098302,1.28699649192027,40
20,"highcorrVLMOP2","qqmgp",95,0.239523669100134,0.233886144893252,0.236721689788048,40
20,"VLMOP2","qqmgp",95,0.195213216068864,0.237665802253416,0.217477853227298,40
20,"highcorrVLMOP2","qqmgp",96,0.151966274077745,0.148705859454086,0.150344905289556,40
20,"VLMOP2","qqmgp",96,0.164421144475683,0.169843128284538,0.167154121959603,40
20,"highcorrVLMOP2","qqmgp",97,0.182973684334444,0.153645555460399,0.168947219378798,40
20,"VLMOP2","qqmgp",97,0.192854468776363,0.179103449158579,0.186106006925506,40
20,"highcorrVLMOP2","qqmgp",98,0.171233627856295,0.150072368210194,0.161001041936138,40
20,"VLMOP2","qqmgp",98,0.202949650452287,0.197209287492433,0.200100054587672,40
20,"highcorrVLMOP2","qqmgp",99,0.382336783294685,0.476370736813185,0.431920417873515,40
20,"VLMOP2","qqmgp",99,0.581810969014083,0.589307186748426,0.585571073405462,40
20,"highcorrVLMOP2","qqmgp",100,0.134172157126645,0.168559673230917,0.152339310730571,40
20,"VLMOP2","qqmgp",100,0.135551518986013,0.221125390353346,0.183399362810146,40
20,"highcorrVLMOP2","qqigp",1,0.205398038660692,0.201892841384677,0.203652981426786,40
20,"VLMOP2","qqigp",1,0.206538373961845,0.203964961477958,0.20525570080939,40
20,"highcorrVLMOP2","qqigp",2,0.17714233937377,0.170049618255064,0.173632199012028,40
20,"VLMOP2","qqigp",2,0.173397325829272,0.167034392234435,0.170245588480098,40
20,"highcorrVLMOP2","qqigp",3,0.159487644832433,0.152197638526402,0.155885262336132,40
20,"VLMOP2","qqigp",3,0.176093225599792,0.191882274450387,0.18415704079724,40
20,"highcorrVLMOP2","qqigp",4,0.209294550031622,0.205890558339462,0.20759953117273,40
20,"VLMOP2","qqigp",4,0.207281066796152,0.205981382951967,0.206632246727073,40
20,"highcorrVLMOP2","qqigp",5,0.154722859866629,0.143974722915213,0.149445448582118,40
20,"VLMOP2","qqigp",5,0.168375612884838,0.16860896737965,0.168492330530467,40
20,"highcorrVLMOP2","qqigp",6,0.171230149567417,0.165125180148341,0.16820536442085,40
20,"VLMOP2","qqigp",6,0.176084175302923,0.18889729076735,0.182603153383718,40
20,"highcorrVLMOP2","qqigp",7,0.214426053537048,0.210752655806848,0.212597288746955,40
20,"VLMOP2","qqigp",7,0.20820673391683,0.215212357760715,0.211738521508534,40
20,"highcorrVLMOP2","qqigp",8,0.191115653531463,0.184961320926245,0.188063663773122,40
20,"VLMOP2","qqigp",8,0.192434381294638,0.193875947423788,0.193156509201375,40
20,"highcorrVLMOP2","qqigp",9,0.199947537250293,0.196242446583934,0.1981036540472,40
20,"VLMOP2","qqigp",9,0.200303150008471,0.201368958699783,0.200836761364984,40
20,"highcorrVLMOP2","qqigp",10,0.166616560645659,0.157702288113506,0.162220667545205,40
20,"VLMOP2","qqigp",10,0.182176822094353,0.178860612408481,0.180526332122954,40
20,"highcorrVLMOP2","qqigp",11,0.179662716611216,0.172742564751407,0.176236610011961,40
20,"VLMOP2","qqigp",11,0.188938503917428,0.190098040676257,0.189519159099427,40
20,"highcorrVLMOP2","qqigp",12,0.151831374096459,0.141704315171716,0.146855165211006,40
20,"VLMOP2","qqigp",12,0.169549854544248,0.170827602396985,0.170189927605423,40
20,"highcorrVLMOP2","qqigp",13,0.173492259858275,0.167635855642073,0.170589191227904,40
20,"VLMOP2","qqigp",13,0.18128705315393,0.187036054494089,0.184183985897189,40
20,"highcorrVLMOP2","qqigp",14,0.184877377758724,0.177986132683218,0.181464470674661,40
20,"VLMOP2","qqigp",14,0.199695489422995,0.188988403454243,0.194415669553759,40
20,"highcorrVLMOP2","qqigp",15,0.205848642335682,0.201472957308645,0.203672551020179,40
20,"VLMOP2","qqigp",15,0.208083437313259,0.203924001902,0.206014217271318,40
20,"highcorrVLMOP2","qqigp",16,0.170543084245709,0.167390937818572,0.168974361439569,40
20,"VLMOP2","qqigp",16,0.18595794140849,0.179171073753654,0.182596042732202,40
20,"highcorrVLMOP2","qqigp",17,0.17794875127875,0.171985108925701,0.174992336651997,40
20,"VLMOP2","qqigp",17,0.18458799083487,0.190130945656069,0.187379965386544,40
20,"highcorrVLMOP2","qqigp",18,0.165805673133533,0.163516086552447,0.164664859342683,40
20,"VLMOP2","qqigp",18,0.17600690181294,0.183319394371624,0.179700347576972,40
20,"highcorrVLMOP2","qqigp",19,0.182648980490324,0.176326472042238,0.179515563137318,40
20,"VLMOP2","qqigp",19,0.183911801716403,0.165960764685849,0.175166386937799,40
20,"highcorrVLMOP2","qqigp",20,0.159846984712258,0.152470146387378,0.156202119161344,40
20,"VLMOP2","qqigp",20,0.176198733543258,0.177543911301728,0.176872601245309,40
20,"highcorrVLMOP2","qqigp",21,0.171955718089931,0.165539326513268,0.168778016350309,40
20,"VLMOP2","qqigp",21,0.184029024865513,0.18410475947675,0.184066896066272,40
20,"highcorrVLMOP2","qqigp",22,0.194175783785506,0.187764878233653,0.19099723100979,40
20,"VLMOP2","qqigp",22,0.201523596705222,0.194503672968104,0.198044740938874,40
20,"highcorrVLMOP2","qqigp",23,0.166488268839522,0.158156263105516,0.162375717428256,40
20,"VLMOP2","qqigp",23,0.178384716028861,0.180102510060557,0.179245670858197,40
20,"highcorrVLMOP2","qqigp",24,0.16743690243885,0.157723537182461,0.162652744335385,40
20,"VLMOP2","qqigp",24,0.173805858064336,0.187654300819766,0.180862672922905,40
20,"highcorrVLMOP2","qqigp",25,0.18164968083969,0.173956443889181,0.177844666661291,40
20,"VLMOP2","qqigp",25,0.196945647046695,0.192771433301119,0.194869717231294,40
20,"highcorrVLMOP2","qqigp",26,0.165085396053972,0.161091233534562,0.163100541862962,40
20,"VLMOP2","qqigp",26,0.188928851449381,0.189675967587412,0.189302778096629,40
20,"highcorrVLMOP2","qqigp",27,0.169189611086269,0.160591850936664,0.164946759723838,40
20,"VLMOP2","qqigp",27,0.180869241959721,0.178105583897487,0.179492732029112,40
20,"highcorrVLMOP2","qqigp",28,0.159165540690045,0.147652153078372,0.15351681935839,40
20,"VLMOP2","qqigp",28,0.178858185154535,0.170750056293203,0.174851125419464,40
20,"highcorrVLMOP2","qqigp",29,0.180538054740964,0.173970779944254,0.17728482941874,40
20,"VLMOP2","qqigp",29,0.186931489520364,0.188632426215524,0.187783883752383,40
20,"highcorrVLMOP2","qqigp",30,0.191942246619467,0.187624407094151,0.189795606080278,40
20,"VLMOP2","qqigp",30,0.198544488273643,0.193869191329308,0.196220764918653,40
20,"highcorrVLMOP2","qqigp",31,0.162898708134622,0.153451053746055,0.158245402788996,40
20,"VLMOP2","qqigp",31,0.17949830961244,0.179918177871743,0.179708366363967,40
20,"highcorrVLMOP2","qqigp",32,0.200840100997021,0.195150407837131,0.198015691104887,40
20,"VLMOP2","qqigp",32,0.2039989483821,0.201404979262259,0.202706113144909,40
20,"highcorrVLMOP2","qqigp",33,0.154918098642916,0.14236968346551,0.148776248200453,40
20,"VLMOP2","qqigp",33,0.16658941984163,0.162275926933549,0.164446817034131,40
20,"highcorrVLMOP2","qqigp",34,0.154350831472093,0.144750167244996,0.149627521020668,40
20,"VLMOP2","qqigp",34,0.15451605381618,0.150473018341168,0.152507934442156,40
20,"highcorrVLMOP2","qqigp",35,0.260720627300387,0.264722486995081,0.262729176739821,40
20,"VLMOP2","qqigp",35,0.199939685529751,0.201342446619453,0.200642291978091,40
20,"highcorrVLMOP2","qqigp",36,0.18650638961843,0.181390334396798,0.183966147403651,40
20,"VLMOP2","qqigp",36,0.186504401796844,0.200061114664525,0.193401578962545,40
20,"highcorrVLMOP2","qqigp",37,0.164657123202219,0.156705982518402,0.160730726960169,40
20,"VLMOP2","qqigp",37,0.179005020505483,0.187351677648732,0.183225883111479,40
20,"highcorrVLMOP2","qqigp",38,0.17684208903541,0.170731600149372,0.173813698746637,40
20,"VLMOP2","qqigp",38,0.183383739186788,0.185327779385567,0.184358321767846,40
20,"highcorrVLMOP2","qqigp",39,0.16273421545356,0.154037468438797,0.158445521492907,40
20,"VLMOP2","qqigp",39,0.176382254018547,0.17759376347301,0.176989045363224,40
20,"highcorrVLMOP2","qqigp",40,0.182931067390467,0.176216481506435,0.179605155509417,40
20,"VLMOP2","qqigp",40,0.188892220940665,0.190553468901173,0.189724663186112,40
20,"highcorrVLMOP2","qqigp",41,0.185118479122936,0.181113880221636,0.183127126501955,40
20,"VLMOP2","qqigp",41,0.187966183614681,0.195077851191963,0.191555023698599,40
20,"highcorrVLMOP2","qqigp",42,0.161178128450536,0.151460436855975,0.15639477776355,40
20,"VLMOP2","qqigp",42,0.180424213080921,0.189098293723316,0.184812149701987,40
20,"highcorrVLMOP2","qqigp",43,0.167526444223638,0.159645656230802,0.163633500646382,40
20,"VLMOP2","qqigp",43,0.178781118982151,0.17999954744071,0.179391367662118,40
20,"highcorrVLMOP2","qqigp",44,0.191393015529725,0.184678913142776,0.188065929068982,40
20,"VLMOP2","qqigp",44,0.196839195385957,0.194724496001921,0.195784700862188,40
20,"highcorrVLMOP2","qqigp",45,0.162574709794217,0.154394507295597,0.158537377529282,40
20,"VLMOP2","qqigp",45,0.176251453170088,0.175800925872588,0.176026333658102,40
20,"highcorrVLMOP2","qqigp",46,0.169057495361465,0.162535376426922,0.165828503774431,40
20,"VLMOP2","qqigp",46,0.179743429866188,0.185526605584114,0.182657906973151,40
20,"highcorrVLMOP2","qqigp",47,0.198903449477082,0.192944210523883,0.195946485792124,40
20,"VLMOP2","qqigp",47,0.203309067312521,0.198281050219898,0.200810796183613,40
20,"highcorrVLMOP2","qqigp",48,0.193037614714181,0.187254610514654,0.190168096500879,40
20,"VLMOP2","qqigp",48,0.198209161163166,0.193727049455354,0.195980919045303,40
20,"highcorrVLMOP2","qqigp",49,0.188030666325656,0.182568470709871,0.185319694010393,40
20,"VLMOP2","qqigp",49,0.191239227632641,0.194606190509302,0.192930054125934,40
20,"highcorrVLMOP2","qqigp",50,0.16209594143903,0.156624950916504,0.159383922464913,40
20,"VLMOP2","qqigp",50,0.188201290304407,0.182611474965841,0.185427447349959,40
20,"highcorrVLMOP2","qqigp",51,0.175984172059803,0.170998783824441,0.173509384306746,40
20,"VLMOP2","qqigp",51,0.17038435085803,0.189732330249645,0.180318030378651,40
20,"highcorrVLMOP2","qqigp",52,0.152442372819923,0.142022012283082,0.147324351354256,40
20,"VLMOP2","qqigp",52,0.171629017388065,0.170560057621314,0.171095372329848,40
20,"highcorrVLMOP2","qqigp",53,0.19250627166354,0.184072545486503,0.188336622343714,40
20,"VLMOP2","qqigp",53,0.201673017176796,0.201725184642189,0.201699102596067,40
20,"highcorrVLMOP2","qqigp",54,0.16349877270158,0.154602148701761,0.15911265357935,40
20,"VLMOP2","qqigp",54,0.178119838717456,0.185550780418756,0.181873265020923,40
20,"highcorrVLMOP2","qqigp",55,0.208421642434023,0.204564929878401,0.206502290024894,40
20,"VLMOP2","qqigp",55,0.207113350827407,0.207763071405259,0.207438465491219,40
20,"highcorrVLMOP2","qqigp",56,0.152424238328773,0.141579426767831,0.147101805757126,40
20,"VLMOP2","qqigp",56,0.149627577477244,0.144838845516417,0.147252679283328,40
20,"highcorrVLMOP2","qqigp",57,0.186002110293322,0.18054995690204,0.183296306524296,40
20,"VLMOP2","qqigp",57,0.1907586558626,0.192995981652054,0.191880579684795,40
20,"highcorrVLMOP2","qqigp",58,0.201434798842726,0.196708054850357,0.199085455304777,40
20,"VLMOP2","qqigp",58,0.201995175598619,0.199921013086288,0.200960770349047,40
20,"highcorrVLMOP2","qqigp",59,0.165603340675205,0.157264229694156,0.161487622411261,40
20,"VLMOP2","qqigp",59,0.174925122445241,0.183178146414421,0.17909917892931,40
20,"highcorrVLMOP2","qqigp",60,0.160205529894141,0.1448258535909,0.15270942943544,40
20,"VLMOP2","qqigp",60,0.186018746831994,0.172322489703302,0.179301442591087,40
20,"highcorrVLMOP2","qqigp",61,0.171036030022271,0.163329446012656,0.167227138199187,40
20,"VLMOP2","qqigp",61,0.178770509481224,0.184422130810344,0.18161830495961,40
20,"highcorrVLMOP2","qqigp",62,0.159508523780482,0.148325073486374,0.154018337517594,40
20,"VLMOP2","qqigp",62,0.179978215572631,0.171944409861854,0.176007156336681,40
20,"highcorrVLMOP2","qqigp",63,0.190999882931683,0.185709161301344,0.188373097695989,40
20,"VLMOP2","qqigp",63,0.195521482699076,0.193754308646888,0.194639901248534,40
20,"highcorrVLMOP2","qqigp",64,0.178523241834362,0.172239573527695,0.1754095472944,40
20,"VLMOP2","qqigp",64,0.187694336215891,0.185905866711289,0.186802241856461,40
20,"highcorrVLMOP2","qqigp",65,0.213219037847745,0.209920003727033,0.211575950979165,40
20,"VLMOP2","qqigp",65,0.17597561548699,0.185086983189057,0.180588771234608,40
20,"highcorrVLMOP2","qqigp",66,0.165355871832809,0.158939361177444,0.162179352694913,40
20,"VLMOP2","qqigp",66,0.176422759651145,0.184124072018785,0.180314536324314,40
20,"highcorrVLMOP2","qqigp",67,0.175441967136182,0.168413612658217,0.171963700764442,40
20,"VLMOP2","qqigp",67,0.181343979560722,0.175902654228737,0.178644035287544,40
20,"highcorrVLMOP2","qqigp",68,0.203110550042569,0.198611032806575,0.200873390337159,40
20,"VLMOP2","qqigp",68,0.20417328538141,0.202235433950581,0.203206669684607,40
20,"highcorrVLMOP2","qqigp",69,0.171351217933527,0.16301477077763,0.16723494757225,40
20,"VLMOP2","qqigp",69,0.183546643435469,0.175651129243578,0.179642268858099,40
20,"highcorrVLMOP2","qqigp",70,0.209601237602194,0.204285853079018,0.206960610470439,40
20,"VLMOP2","qqigp",70,0.211521545953742,0.210018702542184,0.210771463699623,40
20,"highcorrVLMOP2","qqigp",71,0.180330614323179,0.170367232665118,0.175419674535306,40
20,"VLMOP2","qqigp",71,0.183857341471459,0.165281003067261,0.174816091919298,40
20,"highcorrVLMOP2","qqigp",72,0.164917551867294,0.155737812127449,0.160393368067614,40
20,"VLMOP2","qqigp",72,0.179973937647582,0.186349053049375,0.183189229766346,40
20,"highcorrVLMOP2","qqigp",73,0.161877220307044,0.154284060595163,0.158126224592993,40
20,"VLMOP2","qqigp",73,0.18672900951209,0.181514478811339,0.18414020339339,40
20,"highcorrVLMOP2","qqigp",74,0.174533334029913,0.16703409393009,0.170824871173145,40
20,"VLMOP2","qqigp",74,0.184349145576016,0.18408052882381,0.184214886161055,40
20,"highcorrVLMOP2","qqigp",75,0.177568333502477,0.170687975123414,0.174162134108678,40
20,"VLMOP2","qqigp",75,0.187180236644083,0.187084222169083,0.187132235564514,40
20,"highcorrVLMOP2","qqigp",76,0.205703648158567,0.202454257360552,0.204085419848107,40
20,"VLMOP2","qqigp",76,0.204849224149276,0.204674716806492,0.204761989068257,40
20,"highcorrVLMOP2","qqigp",77,0.176911231179177,0.174828467751436,0.175872932615635,40
20,"VLMOP2","qqigp",77,0.195046328767523,0.195883278955513,0.195465251822482,40
20,"highcorrVLMOP2","qqigp",78,0.178602331466217,0.172699450284563,0.17567568547434,40
20,"VLMOP2","qqigp",78,0.185822671148568,0.18731206649087,0.186568855072154,40
20,"highcorrVLMOP2","qqigp",79,0.170119496254771,0.158003462878503,0.164173288460053,40
20,"VLMOP2","qqigp",79,0.186839455051123,0.18435809279365,0.185602920696729,40
20,"highcorrVLMOP2","qqigp",80,0.163036938955349,0.152059725187209,0.157643908045855,40
20,"VLMOP2","qqigp",80,0.192346050586054,0.170288934621706,0.18165258659134,40
20,"highcorrVLMOP2","qqigp",81,0.154992232193556,0.146735652774988,0.150920415841666,40
20,"VLMOP2","qqigp",81,0.155152608481253,0.153687113101073,0.154421599285655,40
20,"highcorrVLMOP2","qqigp",82,0.159256155207541,0.148374971831579,0.1539117526986,40
20,"VLMOP2","qqigp",82,0.176228973159274,0.17579055888868,0.176009902527055,40
20,"highcorrVLMOP2","qqigp",83,0.182484619246255,0.175943375368013,0.179243838942012,40
20,"VLMOP2","qqigp",83,0.180237865009711,0.187368204672058,0.183837607829966,40
20,"highcorrVLMOP2","qqigp",84,0.171961713036603,0.166730910061673,0.169366506606939,40
20,"VLMOP2","qqigp",84,0.168321953364799,0.172509081051104,0.170428376495286,40
20,"highcorrVLMOP2","qqigp",85,0.180986734504846,0.176107098667859,0.178563585688598,40
20,"VLMOP2","qqigp",85,0.191080329466353,0.193315720320851,0.192201274751417,40
20,"highcorrVLMOP2","qqigp",86,0.160220720359949,0.152326030688755,0.156323221016669,40
20,"VLMOP2","qqigp",86,0.175426624835275,0.175480395926253,0.175453512440662,40
20,"highcorrVLMOP2","qqigp",87,0.177860646632256,0.171185244734381,0.174554859048974,40
20,"VLMOP2","qqigp",87,0.185444961678105,0.19461115568408,0.190083318216627,40
20,"highcorrVLMOP2","qqigp",88,0.154324872254791,0.148260491059467,0.151323064014796,40
20,"VLMOP2","qqigp",88,0.176899731424981,0.180561141874827,0.178739812203901,40
20,"highcorrVLMOP2","qqigp",89,0.187105127920136,0.179118866959621,0.183155531441053,40
20,"VLMOP2","qqigp",89,0.194656935077826,0.196128901739981,0.195394304512215,40
20,"highcorrVLMOP2","qqigp",90,0.207152464497867,0.20421403723159,0.205688498159189,40
20,"VLMOP2","qqigp",90,0.205148387993205,0.206969341198126,0.206060876068453,40
20,"highcorrVLMOP2","qqigp",91,0.156473848856061,0.14716390186905,0.151890222511445,40
20,"VLMOP2","qqigp",91,0.170180538302796,0.170397472739553,0.17028904006579,40
20,"highcorrVLMOP2","qqigp",92,0.178828065688616,0.172955719135526,0.175916397558071,40
20,"VLMOP2","qqigp",92,0.186634881741955,0.190168143800429,0.188409795392031,40
20,"highcorrVLMOP2","qqigp",93,0.205384210601547,0.201321850853373,0.203363174635243,40
20,"VLMOP2","qqigp",93,0.207866116177644,0.203402134859828,0.205646238380761,40
20,"highcorrVLMOP2","qqigp",94,0.187804703531676,0.182106738537608,0.184977662015479,40
20,"VLMOP2","qqigp",94,0.195867274491416,0.196451669460513,0.196159689603291,40
20,"highcorrVLMOP2","qqigp",95,0.18203144835104,0.175824558122001,0.178954915310497,40
20,"VLMOP2","qqigp",95,0.193889260747423,0.183763499926697,0.188894242022475,40
20,"highcorrVLMOP2","qqigp",96,0.167270627636662,0.16013268880685,0.16374055834532,40
20,"VLMOP2","qqigp",96,0.175928592827938,0.183603733756343,0.179807120025443,40
20,"highcorrVLMOP2","qqigp",97,0.166454318429143,0.160187588508794,0.163351008010317,40
20,"VLMOP2","qqigp",97,0.179252110279306,0.184796959618679,0.182045647193076,40
20,"highcorrVLMOP2","qqigp",98,0.200055172732492,0.196834038861719,0.198451141331618,40
20,"VLMOP2","qqigp",98,0.20205105744026,0.202148889155947,0.202099979217849,40
20,"highcorrVLMOP2","qqigp",99,0.172279132916712,0.165167597132661,0.168760828957894,40
